-0.002503165509552,0.005602322053164,-0.029209515079856
-0.002996710594743,0.005750958342105,-0.029430776834488
-0.003491546027362,0.005877188872546,-0.029598239809275
-0.004013828001916,0.00602788804099,-0.029698269441724
-0.00453460868448,0.006188625935465,-0.029740540310741
-0.005033073946834,0.006324108224362,-0.029705878347159
-0.005436797626317,0.006371184252203,-0.02961571700871
-0.005830487702042,0.006419131532311,-0.029598694294691
-0.006204180419445,0.006470795720816,-0.029644949361682
-0.007007350213826,0.006142662838101,-0.028549266979098
-0.006886768620461,0.005470247007906,-0.027739046141505
-0.005979319568723,0.004582215100527,-0.027169723063707
-0.004710590466857,0.003651771927252,-0.026720579713583
-0.003228814806789,0.002658063545823,-0.026438234373927
-0.002069493522868,0.001906801364385,-0.02616180293262
-0.001201066188514,0.001355137559585,-0.025870407000184
-0.000583398388699,0.000993642606772,-0.025592584162951
-0.000171744439285,0.000722903292626,-0.025403082370758
4.94399391754996E-05,0.000601595558692,-0.02518405765295
0.000190391874639,0.000577477156185,-0.023683549836278
0.000621610961389,0.000593752542045,0.013216801919043
0.002490801969543,0.000410478445701,0.104736775159836
0.005257609765977,-1.25499163914355E-05,0.255599498748779
0.007878591306508,-0.000598808110226,0.447286486625671
0.009669924154878,-0.001321721123531,0.641157031059265
0.011085537262261,-0.002190712373704,0.811633706092835
0.011864776723087,-0.003414845326915,0.942754447460175
0.02158891223371,-0.022554155439138,1.05422580242157
0.064706481993198,-0.110691674053669,1.18179571628571
0.137379944324493,-0.264236479997635,1.3158266544342
0.222074568271637,-0.440594792366028,1.44545423984528
0.30567142367363,-0.612371981143951,1.56299996376038
0.379895687103271,-0.761854708194733,1.65940618515015
0.441480219364166,-0.882124781608581,1.72082471847534
0.487653464078903,-0.969510674476624,1.74542558193207
0.518667936325073,-1.02679312229157,1.74467432498932
0.536135375499725,-1.05851483345032,1.73151063919067
0.543894052505493,-1.07111084461212,1.71607053279877
0.545259416103363,-1.06972670555115,1.70367455482483
0.53881973028183,-1.0541307926178,1.74542224407196
0.378065854310989,-0.871188938617706,1.8943145275116
-0.107564553618431,-0.458514839410782,1.88721668720245
-0.795592188835144,-0.15303361415863,1.52165055274963
-1.63889026641846,-0.174510806798935,0.753303468227387
-1.92397940158844,-0.465731948614121,0.199828758835793
-1.73817801475525,-0.757804214954376,0.047188330441713
-1.56305408477783,-1.19586372375488,-0.48153480887413
-1.94882261753082,-0.859702169895172,-0.519575119018555
-2.12658739089966,-0.698190987110138,-0.4735486805439
-2.18012642860413,-0.646261870861053,-0.373327404260635
-2.17824530601501,-0.662935853004456,-0.253377884626389
-2.16309142112732,-0.718410193920136,-0.134401127696037
-2.14464426040649,-0.798185706138611,-0.026607632637024
-2.10309815406799,-0.896691679954529,0.065524347126484
-2.06250095367432,-0.994310021400452,0.139838173985481
-2.02955150604248,-1.08508968353271,0.197833135724068
-1.99953293800354,-1.16738629341125,0.241093128919601
-1.95343816280365,-1.23673558235168,0.269600629806519
-1.89877390861511,-1.29188477993011,0.285834550857544
-1.85744774341583,-1.34651350975037,0.296162396669388
-1.81737554073334,-1.39977979660034,0.301022619009018
-1.76151323318481,-1.43639135360718,0.298321932554245
-1.71034288406372,-1.47239828109741,0.293610572814941
-1.66455769538879,-1.51086056232452,0.288197219371796
-1.61975932121277,-1.5471009016037,0.281989991664886
-1.57076799869537,-1.56577575206757,0.273793309926987
-1.52543270587921,-1.57932829856873,0.265943616628647
-1.48554134368896,-1.59278726577759,0.259169101715088
-1.45046555995941,-1.60591876506805,0.253466248512268
-1.41752409934998,-1.60384953022003,0.247918844223022
-1.38908696174622,-1.5970995426178,0.243270710110664
-1.36501502990723,-1.590935587883,0.239681735634804
-1.34454524517059,-1.58500266075134,0.237006738781929
-1.32730543613434,-1.56575882434845,0.234622746706009
-1.31350147724152,-1.54366612434387,0.232848018407822
-1.3022381067276,-1.52359294891357,0.231705293059349
-1.29297494888306,-1.50527513027191,0.231087759137154
-1.28676438331604,-1.47702324390411,0.230550512671471
-1.28237318992615,-1.44862389564514,0.230290189385414
-1.27930390834808,-1.42278373241425,0.230287984013557
-1.27719807624817,-1.39907991886139,0.230482399463654
-1.27765476703644,-1.36963045597076,0.230597838759422
-1.2790709733963,-1.34147155284882,0.230790168046951
-1.28093934059143,-1.31616652011871,0.231052845716476
-1.28317046165466,-1.29292845726013,0.231337338685989
-1.28718066215515,-1.26709353923798,0.231473252177238
-1.29164600372314,-1.24286329746246,0.231573149561882
