0.5,-1,1.73205080756888
0.4971,-0.971530007401926,1.7451393338979
0.4884,-0.941199245288392,1.75260491288498
0.4745,-0.910260341603563,1.75441715977237
0.4561,-0.879842719210845,1.75073229234274
0.4341,-0.850915993352507,1.74202973345948
0.4094,-0.824189971649685,1.72893890598601
0.383,-0.800251256642758,1.7122758353261
0.3556,-0.779449848331726,1.6926467392624
0.328,-0.761839336555074,1.67094443811795
0.3006,-0.74727331115129,1.64771534205426
0.2739,-0.735741964499237,1.62354246377322
0.2482,-0.726962283897024,1.59893561089596
0.2235,-0.720674461723515,1.57404478342248
0.2,-0.716545485276818,1.54929318643355
0.1776,-0.714352149476176,1.52469421738877
0.1564,-0.713798044160076,1.50053447882854
0.1362,-0.714696566788138,1.4766907656721
0.1171,-0.716837909739228,1.45339968045982
0.0987,-0.719848867932589,1.43041481303018
0.0811,-0.723692838827841,1.40787276592358
0.0642,-0.728319822424986,1.38568693659962
0.0477,-0.733320011102888,1.36374751743718
0.0316,-0.738693404861547,1.34205450843625
0.0157,-0.744253401160584,1.32048470451607
0,-0.75,1.29903810567666
-0.0157,-0.755746598839416,1.27759150683724
-0.0316,-0.761306595138453,1.25602170291707
-0.0477,-0.766679988897112,1.23432869391614
-0.0642,-0.771680177575014,1.2123892747537
-0.0811,-0.776307161172159,1.19020344542974
-0.0987,-0.780151132067411,1.16766139832313
-0.1171,-0.783162090260772,1.1446765308935
-0.1362,-0.785303433211862,1.12138544568122
-0.1564,-0.786201955839924,1.09754173252477
-0.1776,-0.785647850523824,1.07338199396454
-0.2,-0.783454514723182,1.04878302491977
-0.2235,-0.779325538276485,1.02403142793084
-0.2482,-0.773037716102976,0.99914060045736
-0.2739,-0.764258035500763,0.9745337475801
-0.3006,-0.75272668884871,0.950360869299056
-0.328,-0.738160663444926,0.927131773235362
-0.3556,-0.720550151668274,0.905429472090912
-0.383,-0.699748743357242,0.885800376027218
-0.4094,-0.675810028350315,0.869137305367309
-0.4341,-0.649084006647493,0.856046477893833
-0.4561,-0.620157280789155,0.847343919010575
-0.4745,-0.589739658396437,0.843659051580942
-0.4884,-0.558800754711608,0.845471298468338
-0.4971,-0.528469992598074,0.852936877455413
-0.5,-0.5,0.866025403784439
-0.4971,-0.474430007401925,0.884136877455413
-0.4884,-0.452799245288392,0.906671298468338
-0.4745,-0.435760341603563,0.932559051580942
-0.4561,-0.423742719210845,0.960743919010576
-0.4341,-0.416815993352507,0.990146477893833
-0.4094,-0.414789971649685,1.01983730536731
-0.383,-0.417251256642758,1.04890037602722
-0.3556,-0.423849848331726,1.07672947209091
-0.328,-0.433839336555074,1.10283177323536
-0.3006,-0.44667331115129,1.12706086929906
-0.2739,-0.461841964499237,1.1491337475801
-0.2482,-0.478762283897024,1.16904060045736
-0.2235,-0.497174461723515,1.18693142793084
-0.2,-0.516545485276818,1.20288302491977
-0.1776,-0.536752149476176,1.21708199396454
-0.1564,-0.557398044160076,1.22964173252477
-0.1362,-0.578496566788138,1.24078544568122
-0.1171,-0.599737909739228,1.2505765308935
-0.0987,-0.621148867932588,1.25946139832313
-0.0811,-0.642592838827841,1.26740344542974
-0.0642,-0.664119822424986,1.2744892747537
-0.0477,-0.685620011102888,1.28112869391614
-0.0316,-0.707093404861547,1.28732170291707
-0.0157,-0.728553401160584,1.29329150683724
0,-0.75,1.29903810567666
0.0157,-0.771446598839416,1.30478470451607
0.0316,-0.792906595138453,1.31075450843625
0.0477,-0.814379988897112,1.31694751743718
0.0642,-0.835880177575014,1.32358693659962
0.0811,-0.857407161172159,1.33067276592358
0.0987,-0.878851132067412,1.33861481303018
0.1171,-0.900262090260772,1.34749968045982
0.1362,-0.921503433211862,1.3572907656721
0.1564,-0.942601955839924,1.36843447882854
0.1776,-0.963247850523824,1.38099421738877
0.2,-0.983454514723182,1.39519318643355
0.2235,-1.00282553827649,1.41114478342248
0.2482,-1.02123771610298,1.42903561089596
0.2739,-1.03815803550076,1.44894246377322
0.3006,-1.05332668884871,1.47101534205426
0.328,-1.06616066344493,1.49524443811795
0.3556,-1.07615015166827,1.5213467392624
0.383,-1.08274874335724,1.5491758353261
0.4094,-1.08521002835031,1.57823890598601
0.4341,-1.08318400664749,1.60792973345948
0.4561,-1.07625728078916,1.63733229234274
0.4745,-1.06423965839644,1.66551715977237
0.4884,-1.04720075471161,1.69140491288498
0.4971,-1.02556999259807,1.7139393338979
0.5,-1,1.73205080756888
