2500,8061.123046875
7500,4869.3857421875
8000,4672.65966796875
9500,417.651702880859
10000,3047.8759765625
11500,40.0600242614746
13500,3558.3701171875
14000,124.093040466309
20500,495.708343505859
24000,9259.072265625
24500,7688.171875
25000,16115.822265625
27500,6249.53515625
31500,307.864196777344
32000,15040.7802734375
33500,5355.93701171875
34000,3421.90893554687
35500,3261.9560546875
36000,48.7487754821777
39000,3201.31225585938
41500,718.795532226563
45000,9255.0927734375
50000,46.2469902038574
52000,7027.2734375
53500,5687.5546875
54000,1857.86975097656
61000,14467.0244140625
63000,7444.8271484375
63500,19033.08203125
64500,22974.615234375
65500,15271.12890625
68500,8842.115234375
72500,20323.2109375
73500,10415.5908203125
74000,15601.2138671875
75500,5912.78076171875
79000,1609.17272949219
80500,5987.73486328125
81500,5798.57861328125
82500,1681.47045898438
86000,24432.783203125
86500,340.429656982422
89000,9566.15625
92500,26702.0390625
93000,11985.916015625
93500,5480.6533203125
96000,4242.7216796875
96500,16579.5859375
100000,8103.3603515625
101500,9484.0361328125
102000,14750.78515625
103000,4280.0615234375
106000,12966.0537109375
107000,12500.3203125
108000,20238.244140625
110500,13915.177734375
112500,22431.630859375
115000,6885.919921875
122500,230.058090209961
123000,9756.7900390625
129500,9865.9736328125
130000,4548.5185546875
130500,166.9912109375
136000,251.069717407227
137500,7624.16162109375
139500,13130.0380859375
141500,21048.822265625
143000,15934.1474609375
144500,14268.0546875
145500,20773.90625
148000,27671.67578125
149000,18989.568359375
149500,18654.859375
154500,22427.3046875
156500,7074.314453125
158500,22048.955078125
159500,31585.119140625
160000,15858.5654296875
161500,23478.958984375
169000,40183.6640625
169500,21798.599609375
173000,32309.732421875
173500,30778.23828125
176500,40019.92578125
177500,16217.5205078125
179500,18165.08984375
182500,11687.6328125
183000,3966.18896484375
183500,2382.70751953125
184000,37545.13671875
189500,27775.841796875
193500,24327.80078125
195500,6034.62353515625
196500,16960.845703125
199000,13727.451171875
201500,18222.978515625
202500,12073.4365234375
208000,25537.15234375
211000,16352.4931640625
211500,4802.6591796875
213500,24933.619140625
218500,34142.7265625
219000,4708.04150390625
220000,36691.83203125
222000,15307.322265625
222500,8270.7626953125
223500,28494.9921875
225500,36060.52734375
226500,22091.32421875
228500,22497.7421875
231000,16642.99609375
233000,23931.59375
234500,20992.408203125
235500,33652.9765625
237500,7874.29052734375
238000,21767.763671875
240500,18843.685546875
241000,11774.2236328125
244000,27310.03515625
245000,17299.626953125
247500,31641.4765625
255500,23727.125
256000,26165.306640625
256500,27702.31640625
257000,14446.357421875
257500,19245.185546875
259000,28283.46875
259500,3483.9521484375
260000,8632.947265625
267000,26540.947265625
267500,29320.482421875
268500,31531.30859375
269000,16577.650390625
269500,16140.1865234375
270500,21045.337890625
272500,23622.15234375
273500,22202.271484375
275500,9319.2041015625
276500,26418.82421875
278500,18398.787109375
281500,25592.822265625
282500,36968.39453125
284500,31095.888671875
287000,21653.619140625
292500,17563.8125
293000,16586.876953125
294500,27892.3984375
295500,11631.900390625
296000,15524.697265625
297500,23494.6953125
298500,21035.478515625
302000,18305.75390625
304500,14240.865234375
307000,22420.3984375
307500,14274.7841796875
311500,25095.95703125
312000,32339.462890625
313500,15847.99609375
314500,40988.953125
315000,19513.62890625
317000,25443.37890625
319000,21151.29296875
322000,34576.91015625
322500,35650.65234375
325000,36030.16796875
326000,29671.83984375
328000,28654.857421875
329500,27070.91796875
330500,30847.59765625
334000,22815.546875
335500,25565.5390625
338000,20120.37109375
338500,14897.5859375
340500,19999.521484375
342500,21997.068359375
346500,16369.2109375
347500,8414.4501953125
349000,19857.98046875
355500,29532.115234375
358000,38280
361000,14496.83984375
362000,21190.84375
363000,20787.87109375
363500,5206.80810546875
364500,20682.1875
365000,14642.796875
366000,23399.32421875
366500,17915.841796875
367000,20880.642578125
369500,16783.603515625
372500,12666.2333984375
382500,11407.0458984375
383000,15864.908203125
386500,15417.77734375
388000,9804.734375
388500,6657.20654296875
389500,28180.41015625
390500,15063.0009765625
391500,15393.904296875
394500,19751.734375
402500,30260.103515625
403000,19906.951171875
404000,29288.677734375
405500,23072.013671875
409500,15356.365234375
410000,30082.830078125
414500,16739.65625
416500,30705.6796875
417000,31218.357421875
418000,23202.552734375
418500,20573.8203125
420500,33457.3671875
422000,19254.361328125
423000,20091.08984375
426000,16660.2265625
429000,29182.91015625
430500,25658.720703125
431500,20429.07421875
433500,35197.15234375
435500,25229.16015625
436000,39931.6953125
442500,41155.44921875
443500,14391.3251953125
446500,28169.44140625
448000,24318.337890625
449000,44750.22265625
451000,37066.05859375
451500,21692.650390625
454500,25203.861328125
455500,34731.9296875
459500,18062.33203125
464500,20997.134765625
465500,18065.86328125
466500,26714.05078125
471500,26509.599609375
475000,32530.23046875
476500,29131.287109375
478000,17401.7890625
482000,47058.42578125
490000,26568.001953125
491500,29183.91015625
493500,23591.916015625
496500,33964.8984375
497500,27138.6953125
500000,13051.8984375
501500,39801.1484375
502000,17191.486328125
502500,39319.2890625
503500,33282.5234375
507000,36597.15234375
508000,20865.734375
511500,26819.044921875
513500,36569.59765625
514500,32304.310546875
518500,30142.982421875
519000,33851.39453125
523500,24754.6796875
528500,11644.0439453125
530500,47092.90234375
531500,37741.69921875
535500,27794.736328125
536000,33080.640625
537000,31028.65234375
539000,14107.5771484375
543500,18409.076171875
549500,22867.873046875
551500,21028.580078125
552500,22656.3359375
554000,29282.4296875
555000,24236.0390625
556000,30410.0546875
561000,14466.72265625
561500,30888.84765625
563000,47583.7109375
563500,26894.322265625
565000,17182.052734375
566500,28598.03515625
567500,23506.6484375
570000,35581.81640625
573500,27516.869140625
576000,26146.046875
576500,28328.74609375
581500,27570.67578125
582500,16172.5703125
587500,35397.1953125
588500,31337.162109375
589000,26861.1953125
591500,52504.21484375
592500,40020.65234375
595000,23564.462890625
597000,23415.134765625
597500,29344.08984375
603500,46663.1875
607500,32542.2734375
609500,37655.9921875
612000,44696.19921875
613000,31866.654296875
615000,25876.3046875
622500,43030.71875
623500,21721.751953125
625500,18674.166015625
626000,13394.0546875
626500,17565.0390625
627500,36291.6015625
629000,37134.765625
630500,23285.197265625
631000,31026.23828125
634000,32599.822265625
636000,28052.759765625
638500,39111.23828125
639500,36857.81640625
641500,24365.875
643000,32789.93359375
645500,18853.015625
647000,23611.955078125
649500,43530.578125
650000,35270.51953125
651500,27044.306640625
653500,19736.201171875
658000,43087.4921875
661500,35982.34375
663000,50737.171875
663500,43021.62890625
668000,24311.8125
673000,21415.078125
674500,32894.77734375
677500,40902.27734375
680500,36627.75390625
682500,24663.134765625
688000,28685.283203125
688500,27014.16015625
690500,30064.0625
693500,26137.732421875
695500,35301.67578125
697000,35592.1875
709000,31389.138671875
