0.02,-4.5,4.5,1.5001541667703346,0.001427115004579349,0.003567708504912979,-9.200428137648533e-05
0.04,-4.5,4.5,1.5005176067945332,0.0054628744127198205,0.007844881969377335,-7.12044568353979e-05
0.06,-4.499985198151533,4.499994077533123,1.501109724969792,0.010626230343743385,0.014191047586252585,-0.0001842274017819618
0.08,-4.499937888170467,4.499965510143511,1.5019268952055507,0.017233929576133667,0.02253230071644886,-0.0004853453641563272
0.1,-4.499831842099648,4.4998929355301795,1.502965408412095,0.02533046034927673,0.033018437394211814,-0.0010089487956363695
0.12,-4.4996326792464965,4.499749048120581,1.5042204369939587,0.03502952130060017,0.04579406848876264,-0.0018051080923636917
0.14,-4.499297356527548,4.499500436462463,1.5056849839435857,0.046520115362602504,0.06098343512786925,-0.00292124464247746
0.16,-4.498773743913151,4.4991071382193715,1.5073490615849612,0.06003118733484923,0.07874466823623998,-0.004406388688357223
0.18,-4.49799990367201,4.498521534068932,1.5092064807315613,0.07569116339992073,0.09911984410922144,-0.006250689553286408
0.2,-4.496901839219422,4.497685923397162,1.511273773413105,0.09304370913316652,0.12156925721759576,-0.00836983675871569
0.22,-4.495394846320745,4.496532838963198,1.513561135778117,0.11145014497458962,0.145351266578447,-0.0107420201049122
0.24,-4.49338738746643,4.494987926251481,1.516060917145053,0.1303824039752773,0.16983065871334416,-0.0134562610386318
0.26,-4.49078379712225,4.49297204774928,1.5187580896992523,0.14848783438401028,0.19373377020851648,-0.016694447896700472
0.28,-4.487489733376538,4.490405382771471,1.5216168781010906,0.16457541347660654,0.21599513957637945,-0.020845877575960053
0.3,-4.483416354338239,4.487211976347301,1.5245947786888314,0.17785741223480037,0.2359751582051774,-0.026319001640552973
0.32,-4.478482388334813,4.483322402811245,1.5276565992218492,0.18798250514621603,0.2534321980721363,-0.033357470888281844
0.34,-4.472616131910139,4.47867602955244,1.5307763941399515,0.19494951877652844,0.26837035697115397,-0.04201173717858468
0.36,-4.4657553887412496,4.473221351601199,1.5339404540440091,0.19918046458643196,0.28102035432944505,-0.0520778960137614
0.38,-4.457848521564871,4.466916947595213,1.537141453101023,0.2014651936335694,0.2916941028388214,-0.06313071942355547
0.4,-4.448855970526689,4.459732222580657,1.5403681897876897,0.202682635455258,0.30057138035074393,-0.07469894108176015
0.42,-4.438746343799776,4.451642799667757,1.5436139922514993,0.2035901539510334,0.30791101321962366,-0.08632778781702262
0.44,-4.427499437795815,4.442630795650474,1.5468624340981687,0.20461999572855427,0.31379166122277824,-0.09771127012043616
0.46,-4.415102600524816,4.432680404506068,1.5500955500140376,0.20607770088672972,0.3183540173081162,-0.10853465146761213
0.48,-4.401550014029417,4.421776473740626,1.5532945518038628,0.20803544652588624,0.3218297121880455,-0.11852072325248934
0.5,-4.386840775164056,4.409902819889138,1.5564434869637709,0.2103593861540226,0.3245309352221868,-0.12746014716929627
0.52,-4.370977579087877,4.397042211699032,1.559529400190353,0.2128647335855115,0.32673758569647177,-0.13520811356011303
0.54,-4.353965242229891,4.383177192169684,1.5625417858793518,0.21534737398619322,0.328677787468398,-0.14167783377912266
0.56,-4.33580846111804,4.368290177497738,1.5654750560527975,0.21753344802616165,0.330532444637347,-0.14688162110041528
0.58,-4.316509457105914,4.352363173852258,1.568332200183255,0.21942109461691325,0.3321886641719135,-0.15098101810365086
0.6,-4.296069622483831,4.33538109212197,1.5711161279741699,0.22094429883022934,0.3335494522990188,-0.154151245527594
0.62,-4.274490778695088,4.317332338591715,1.573827408008452,0.22210131682545664,0.3345250003048046,-0.15650817849060156
0.64,-4.251777014798786,4.298210290229527,1.5764598847239373,0.22259408474176276,0.3354384505722199,-0.1579496849525767
0.66,-4.227925493915462,4.278004159686031,1.579032216090921,0.2232633548373188,0.3352509506118401,-0.15902494470240103
0.68,-4.20296490305421,4.256738185019174,1.5814567974922278,0.22102177559885547,0.33798688983061476,-0.15764358929712227
0.7,-4.176905429709896,4.234415809100181,1.5837207424827418,0.21490140778713665,0.3374402115398659,-0.1590402730290058
0.72,-4.149729649758434,4.211042214580984,1.585846990078499,0.20904479814194685,0.33734120636124304,-0.16179996635122618
0.74,-4.121427760278801,4.1866329820465396,1.587879638815535,0.20419593305070807,0.33766093891590815,-0.1652321165908532
0.76,-4.091994835279027,4.161205587707939,1.5898464593046302,0.2006955676120279,0.3382051562645916,-0.16888372540138977
0.78,-4.061427913114883,4.134774356144163,1.591767735069608,0.19836826244568773,0.3388574860680097,-0.17235089788761998
0.8,-4.029726927472662,4.107349899323899,1.593655205360609,0.19685680835240651,0.33950970920400275,-0.1753315273696724
0.82,-3.99689418619303,4.078939928054822,1.5955137414666432,0.19588804459613735,0.3402821112849378,-0.17770327220705817
0.84,-3.962929762201408,4.0495472799907,1.597355950990868,0.19550570082410232,0.3409571897101804,-0.1795840896307153
0.86,-3.927835386321774,4.019175196921922,1.5991870315419112,0.19531293928851295,0.3417714911634008,-0.18092230588608632
0.88,-3.891610949906577,3.9878232283667376,1.601019559537781,0.19563626524378352,0.3422391150326298,-0.1821096105184063
0.9,-3.854268421281746,3.955501980686978,1.6028244995129979,0.195455320706308,0.34367849697537306,-0.18264988922228043
0.92,-3.8158262106922867,3.9222245499415234,1.6045580924707608,0.1944436540216336,0.34399673716778467,-0.1844716296091919
0.94,-3.7762809041251653,3.8879914416232495,1.606230170872578,0.19484250347444648,0.3456694813134561,-0.18642110776094895
0.96,-3.7356168129568275,3.8527909776872664,1.6079074071981314,0.19551583641312903,0.3475486759459428,-0.1885899564168664
0.98,-3.6938354141692,3.8166226247017034,1.6095876712864885,0.1964544388941562,0.3497781216158292,-0.19103250138764122
1.0,-3.6509388017668427,3.7794850513469234,1.6112659807449456,0.19767302070322643,0.35244043429733685,-0.19382003449932467
1.02,-3.6069294311157867,3.7413761999533888,1.6129336015527909,0.19923280141624414,0.3556411197011011,-0.1970246645251299
