2500,87.8426513671875
9500,175.841552734375
20500,195.264511108398
24000,272.104400634766
31500,260.561492919922
32000,331.865112304687
36000,292.734283447266
39000,370.445159912109
41500,340.627685546875
45000,300.844787597656
52000,340.269653320312
54000,313.848083496094
61000,418.552124023438
64500,371.128997802734
65500,352.385223388672
79000,536.168762207031
80500,619.609985351562
81500,491.160034179688
82500,599.596984863281
86500,671.254089355469
96000,988.800048828125
102000,729.2216796875
103000,901.997131347656
115000,1050.37438964844
122500,2295.60400390625
123000,1217.44506835938
130000,2191.13671875
136000,959.597473144531
137500,1205.00964355469
141500,2328.43798828125
143000,1830.31164550781
148000,1469.69995117188
158500,1447.87646484375
160000,1764.50109863281
161500,1628.68688964844
173500,1789.58471679688
179500,1870.93139648438
182500,2934.64672851562
183500,1570.60388183594
189500,2419.06567382812
193500,2921.947265625
195500,2939.43823242187
201500,1826.69055175781
208000,2391.75122070312
218500,2309.35815429687
219000,1287.51672363281
220000,2302.6123046875
223500,1269.78161621094
231000,2430.75952148437
233000,2538.29541015625
238000,2194.72094726562
240500,2276.00219726562
241000,2464.4150390625
244000,2589.70825195312
255500,2221.36987304687
256500,2906.1416015625
257000,2807.34545898438
259000,2837.279296875
267000,2555.4677734375
269500,3231.4501953125
270500,2183.97973632812
276500,2677.94995117187
278500,2684.01196289062
281500,3241.79150390625
295500,2819.5673828125
297500,3807.51245117187
298500,2869.10815429687
314500,3696.97216796875
315000,2919.80883789062
319000,2942.70751953125
322000,2288.01904296875
322500,3278.54370117188
329500,2879.72216796875
334000,2468.9794921875
338000,2508.75219726562
347500,4447.2294921875
361000,4081.7001953125
363000,3734.67626953125
372500,3069.56762695313
382500,3319.236328125
388000,2517.015625
388500,2911.68579101562
391500,3100.13989257813
394500,3718.40771484375
402500,3932.91796875
403000,4110.6318359375
404000,4196.9404296875
410000,4037.55029296875
416500,5265.49169921875
429000,3839.73901367187
433500,3799.63818359375
436000,3986.236328125
443500,4665.56591796875
449000,4607.12060546875
451000,3975.33203125
465500,4454.23095703125
471500,4441.2431640625
475000,3636.94555664062
500000,6390.41943359375
501500,6755.5009765625
502500,5922.251953125
508000,5991.02197265625
511500,5921.05859375
513500,5983.17041015625
514500,5770.9912109375
519000,5851.775390625
528500,4733.81689453125
535500,9389.505859375
536000,9253.6044921875
537000,6983.1748046875
539000,6533.2548828125
543500,6235.84521484375
549500,5429.81103515625
551500,4350.13330078125
552500,4989.29052734375
555000,5345.65380859375
556000,5403.390625
561000,5330.01806640625
563000,3910.76196289062
566500,4273.85986328125
567500,5461.658203125
573500,5852.0400390625
576000,6260.78857421875
576500,6157.2060546875
582500,6174.64990234375
587500,7678.20458984375
588500,7864.9609375
592500,5863.32275390625
597000,5959.7802734375
597500,6338.0498046875
