2500,25.3999996185303
9500,63.7999992370605
20500,73.1999969482422
24000,82.8000030517578
31500,100.800003051758
32000,100
36000,93.1999969482422
39000,106.800003051758
41500,114.199996948242
45000,107.199996948242
52000,101
54000,99.8000030517578
61000,123
64500,125.400001525879
65500,104.400001525879
79000,138.199996948242
80500,154.199996948242
81500,136
82500,170.800003051758
86500,194.399993896484
96000,228.199996948242
102000,178.199996948242
103000,227
115000,254.399993896484
122500,418.799987792969
123000,274.799987792969
130000,402.399993896484
136000,229.199996948242
137500,264
141500,401
143000,339
148000,342.799987792969
158500,293.799987792969
160000,375.799987792969
161500,342.799987792969
173500,359.399993896484
179500,360.799987792969
182500,502
183500,308.799987792969
189500,432
193500,502
195500,502
201500,371.799987792969
208000,404.600006103516
218500,446.600006103516
219000,288
220000,442.799987792969
223500,268
231000,420
233000,416.600006103516
238000,376
240500,382.399993896484
241000,435.799987792969
244000,463.399993896484
255500,401
256500,502
257000,472.200012207031
259000,500
267000,418.399993896484
269500,502
270500,364.399993896484
276500,421.799987792969
278500,436.399993896484
281500,502
295500,444.600006103516
297500,502
298500,422
314500,502
315000,420.399993896484
319000,411.600006103516
322000,353.799987792969
322500,502
329500,418.600006103516
334000,347.799987792969
338000,337
347500,502
361000,502
363000,502
372500,423
382500,437
388000,348.200012207031
388500,410.399993896484
391500,415.200012207031
394500,424.799987792969
402500,502
403000,502
404000,502
410000,502
416500,412.799987792969
429000,502
433500,502
436000,502
443500,502
449000,502
451000,445.399993896484
465500,502
471500,502
475000,456.399993896484
500000,502
501500,502
502500,502
508000,502
511500,502
513500,502
514500,502
519000,502
528500,502
535500,502
536000,502
537000,428.600006103516
539000,502
543500,502
549500,502
551500,436.799987792969
552500,502
555000,502
556000,502
561000,502
563000,433.799987792969
566500,438.600006103516
567500,502
573500,502
576000,502
576500,502
582500,502
587500,502
588500,502
592500,502
597000,502
597500,502
609500,502
613000,502
623500,502
626000,502
626500,425.399993896484
627500,502
629000,411.399993896484
631000,502
634000,502
636000,502
638500,502
649500,418.200012207031
653500,343.200012207031
661500,345.399993896484
663000,429
673000,502
680500,411
682500,502
688000,502
688500,502
709000,502
719500,461.399993896484
720000,502
729000,502
729500,502
737500,502
738500,502
745500,502
747500,502
751500,502
755500,502
757000,502
758500,502
764500,429.799987792969
774500,502
776000,333.200012207031
783000,502
784500,502
787000,326.799987792969
788500,502
793000,502
798500,502
801000,502
802000,417.399993896484
814000,502
818000,426.600006103516
819000,502
835500,341.399993896484
840000,420.399993896484
843000,295.399993896484
847500,217.800003051758
851500,158
852500,148.399993896484
854000,310.600006103516
856000,181
859500,398.600006103516
873000,502
888000,450.600006103516
889000,502
895000,502
896500,502
900500,502
924000,502
926000,502
930500,502
933000,502
934000,502
944500,502
950000,502
951500,502
954500,502
955000,502
962500,502
968500,502
970500,502
973000,502
974000,502
980500,502
981000,502
983500,502
989000,502
990000,502
994000,502
1035500,502
1040000,502
1045000,502
1050500,502
1057500,502
1058000,502
1060000,502
1060500,502
1064000,502
1070000,502
1085000,502
1097500,502
1105000,502
1108000,502
1120000,502
1122500,502
1141000,502
1158500,502
1160000,502
1171500,502
1180000,502
1195000,502
1197000,502
1197500,502
1218500,502
1221000,502
1227500,502
1231500,502
1233000,502
1243000,502
1247000,502
1249500,502
1252000,502
1259000,502
1260000,502
1264500,502
1265500,502
1283500,502
1289000,502
1289500,502
1294500,502
1300000,502
1303500,502
1310000,502
1314000,502
1318000,502
1320000,502
1322000,502
1331500,502
1335500,502
1336000,502
1337500,502
1341000,502
1342500,502
1343500,502
1345000,502
1347000,502
1351500,502
1354500,502
1357000,502
1359000,502
1365000,502
1365500,502
1367500,502
1370000,502
1370500,502
1377000,502
1377500,502
1378000,502
1380500,502
1383000,502
1384500,502
1389500,502
1393000,502
1406500,502
1417500,502
1422500,502
1431000,502
1431500,502
1441000,502
1459500,502
1461000,502
1467500,502
1476500,502
1478000,502
1481500,502
1483000,502
1487000,502
1493500,502
1498500,502
1510000,502
1517500,502
1524000,502
1542000,502
1542500,502
1552000,502
1552500,502
1553000,502
1558000,502
1560000,502
1560500,502
1561000,417.399993896484
1563500,424.600006103516
1564500,502
1573000,502
1587000,502
1589500,502
1596500,502
1600000,502
1602500,502
1609000,502
1610500,502
1611500,502
1615000,502
1621000,502
1633000,502
1634500,502
1653500,502
1670500,502
1678500,502
1687500,502
1690000,502
1692500,502
1693000,502
1697000,502
1702500,502
1709500,502
1713500,502
1717500,502
1720000,502
1731000,502
1742000,502
1742500,502
1743000,502
1746000,502
1747000,502
1750500,502
1763500,502
1772500,502
1775500,502
1783500,502
1785000,502
1788500,502
1794500,502
1800500,502
1807000,502
1807500,502
1808500,502
1815500,502
1827500,502
1829000,502
1830000,502
1831000,502
1832500,502
1834500,502
1836000,502
1845500,502
1850500,502
1856500,502
1859000,502
1873000,502
1873500,502
1874500,502
1877000,502
1877500,502
1881000,502
1882000,502
1891500,502
1892000,502
1894000,502
1895500,502
1907000,502
1912000,502
1924500,502
1925500,502
1930500,502
1935000,502
1951500,502
1956000,502
1958000,502
1961000,502
1967000,502
1968500,502
1977000,502
1979000,502
1983500,502
1988000,502
1991000,502
2006500,502
2007500,502
2012000,502
2017500,502
2020500,502
2024000,502
2042500,502
2055000,502
2058000,502
2061000,502
2062500,502
2073500,502
2078500,502
2091000,502
2096500,502
2104000,502
2111000,502
2114000,502
2123500,502
2125000,502
2126500,502
2129000,502
2141000,502
2159500,502
2162000,502
2164500,502
2167500,502
2188500,418
2190000,502
2198000,502
2202000,502
2204000,502
2211500,502
2212500,502
2218000,502
2222000,502
2227500,502
2233500,502
2245000,502
2248000,453.600006103516
2263000,502
